"","Date_input","Date_recapture","Frequency","Species","Fin_cut","Length","Weight","State","Class_1","Class_2.1","Class_2.2","Class_2.3","Class_3.1","Class_3.2","Class_3.3","Class_3.4","Class_3.5","Class_3.6","Class_3.7","Class_4","SampleSize","Capture_Location","Location","Pump_type","Individuals_ID","Frequency_theoretical","Control","number_of_released_fish","Remarks","number_of_released_fish_per_scenario","Number_Injuries","Pump_type_Frequency","Pump_type_Frequency_Controle","Scenario_rep","Scenario_control","Species_Fin_cut","Injury_type_no","Injury_type_slight","Injury_type_severe","Injury_type_dead","rpm","Pump_type_rpm"
"158",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",592,357,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",159,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"159",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",660,457,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",160,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"160",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",605,364,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",161,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"161",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",590,310,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",162,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"162",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",655,382,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",163,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"163",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",590,370,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",164,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"164",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",606,419,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",165,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"165",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",686,507,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",166,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"166",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",614,424,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",167,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"167",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",625,508,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",168,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"168",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",650,390,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",169,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"169",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",588,321,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",170,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"170",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",645,410,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",171,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"171",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",612,405,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",172,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"172",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",670,526,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",173,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"173",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",677,480,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",174,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"174",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",684,496,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",175,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"175",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",541,365,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",176,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"176",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",596,410,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",177,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"177",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",652,409,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",178,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"178",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",602,384,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",179,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"179",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",610,307,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",180,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",0,1,0,0,"550","F/N - 550 rpm"
"180",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",574,302,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",181,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"181",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",556,298,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",182,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"182",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",696,499,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",183,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"183",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",646,391,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",184,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"184",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",625,394,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",185,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"185",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",676,542,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",186,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"186",2018-10-23,2018-10-23,"47","eel","rugvin 1 knip 2018-10-23",596,358,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",187,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"187",2018-10-23,2018-10-24,"40","eel","rugvin 1 knip 2018-10-23",578,307,"Alive",1,0,0,0,0,0,0,0,0,0,0,0,"",NA,"OK","F/N",188,"47","pump",100,NA,300,1,"F/N 40","40 F/N nee","F/N 40 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"468","F/N - 468 rpm"
"188",2018-10-23,2018-10-24,"40","eel","rugvin 1 knip 2018-10-23",670,456,"Alive",1,0,0,0,0,0,0,0,0,0,0,0,"",NA,"OK","F/N",189,"47","pump",100,NA,300,1,"F/N 40","40 F/N nee","F/N 40 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"468","F/N - 468 rpm"
"189",2018-10-23,2018-10-24,"40","eel","rugvin 1 knip 2018-10-23",681,598,"Alive",1,0,0,0,0,0,0,0,0,0,0,0,"",NA,"OK","F/N",190,"47","pump",100,NA,300,1,"F/N 40","40 F/N nee","F/N 40 paling rugvin 1 knip 2018-10-23","paling 2018-10-23","paling rugvin 1 knip 2018-10-23",1,0,0,0,"468","F/N - 468 rpm"
"190",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",699,553,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",191,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"191",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",670,531,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",192,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"192",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",632,487,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",193,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"193",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",685,515,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",194,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",0,1,0,0,"550","F/N - 550 rpm"
"194",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",640,367,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",195,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"195",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",530,240,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",196,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"196",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",655,398,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",197,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"197",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",670,464,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",198,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"198",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",645,465,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",199,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"199",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",610,365,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",200,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"200",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",565,322,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",201,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"201",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",675,581,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",202,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"202",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",615,420,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",203,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"203",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",610,356,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",204,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"204",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",580,323,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",205,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"205",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",589,429,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",206,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"206",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",565,284,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",207,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"207",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",670,489,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",208,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"208",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",590,308,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",209,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"209",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",640,432,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",210,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"210",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",612,338,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",211,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"211",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",634,473,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",212,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"212",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",625,325,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",213,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"213",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",600,368,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",214,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"214",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",607,393,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",215,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"215",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",655,527,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",216,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"216",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",655,422,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",217,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"217",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",625,372,"Alive",0,0,0,1,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",218,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",0,1,0,0,"550","F/N - 550 rpm"
"218",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",614,326,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",219,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"219",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",590,334,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",220,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"220",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",653,448,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",221,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"221",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",560,347,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",222,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"222",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",640,493,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",223,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"223",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",588,371,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",224,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"224",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",575,355,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",225,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
"225",2018-10-23,2018-10-23,"47","eel","staartvin 1 knip 2018-10-23",582,332,"Alive",1,0,0,0,0,0,0,0,0,0,0,0," 100 palingen",NA,"OK","F/N",226,"47","pump",100,NA,300,1,"F/N 47","47 F/N nee","F/N 47 paling staartvin 1 knip 2018-10-23","paling 2018-10-23","paling staartvin 1 knip 2018-10-23",1,0,0,0,"550","F/N - 550 rpm"
