"","Species","Pump_type","Frequency","Frequency_theoretical","rpm","Control","Fin_cut","State","Length","Weight","number_of_released_fish","number_of_released_fish_per_scenario","Number_Injuries","Injury_type_no","Injury_type_slight","Injury_type_severe","Injury_type_dead","number_recaptured","number_state_binom","percentage_state_test","Pump_type_Frequency","Injury","Value","percentage_injury_test"
"607","roach","F/N","40","40","468","pump","staart onder 2018-11-21","Alive",163.969230769231,73.3353846153846,100,400,1,43,22,0,0,86,65,76,"F/N 40","Class_3.5",0,0
"608","roach","F/N","40","40","468","pump","staart onder 2018-11-21","Dead",166.047619047619,76.0238095238095,100,400,1.47619047619048,2,11,8,5,86,21,24,"F/N 40","Class_3.5",2,0.0232558139534884
"609","roach","F/N","40","47","468","control","staart boven 2018-11-20","Alive",163,75.65,50,50,1,2,0,0,0,2,2,100,"F/N 40","Class_3.5",0,0
"610","roach","F/N","40","47","468","control","staart boven 2018-11-20","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,2,0,0,"F/N 40","Class_3.5",NA,NA
"611","roach","F/N","40","47","468","pump","borstvin links 2018-11-20","Alive",158,68,100,500,1,0,1,0,0,1,1,100,"F/N 40","Class_3.5",0,0
"612","roach","F/N","40","47","468","pump","borstvin links 2018-11-20","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,1,0,0,"F/N 40","Class_3.5",NA,NA
"613","roach","F/N","40","47","468","pump","borstvin rechts 2018-11-21","Alive",167.785714285714,78.4285714285714,100,500,1,9,5,0,0,21,14,67,"F/N 40","Class_3.5",0,0
"614","roach","F/N","40","47","468","pump","borstvin rechts 2018-11-21","Dead",161.857142857143,70.9571428571429,100,500,1.14285714285714,1,5,1,0,21,7,33,"F/N 40","Class_3.5",0,0
"615","roach","F/N","40","47","468","pump","buikvin links 2018-11-21","Alive",165.904761904762,76.7809523809524,100,500,1,13,8,0,0,33,21,64,"F/N 40","Class_3.5",0,0
"616","roach","F/N","40","47","468","pump","buikvin links 2018-11-21","Dead",168.416666666667,77.3666666666667,100,500,1.75,1,2,9,2,33,12,36,"F/N 40","Class_3.5",4,0.121212121212121
"617","roach","F/N","47","40","550","pump","staart boven 2018-12-18","Alive",174.758620689655,86.5413793103448,100,400,1,19,10,0,0,39,29,74,"F/N 47","Class_3.5",0,0
"618","roach","F/N","47","40","550","pump","staart boven 2018-12-18","Dead",178,95.45,100,400,1.7,0,2,8,0,39,10,26,"F/N 47","Class_3.5",5,0.128205128205128
"619","roach","F/N","47","47","550","control","staart boven 2018-11-20","Alive",165.414634146341,74.0829268292683,50,50,1,37,4,0,0,41,41,100,"F/N 47","Class_3.5",0,0
"620","roach","F/N","47","47","550","control","staart boven 2018-11-20","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,41,0,0,"F/N 47","Class_3.5",NA,NA
"621","roach","F/N","47","47","550","pump","borstvin links 2018-11-20","Alive",167.508474576271,77.2135593220339,100,500,1,40,19,0,0,86,59,69,"F/N 47","Class_3.5",0,0
"622","roach","F/N","47","47","550","pump","borstvin links 2018-11-20","Dead",168,79.8777777777778,100,500,1.44444444444444,3,10,14,0,86,27,31,"F/N 47","Class_3.5",4,0.0465116279069767
"623","roach","F/N","47","47","550","pump","borstvin rechts 2018-11-21","Alive",166.461538461538,77.2903846153846,100,500,1,40,12,0,0,72,52,72,"F/N 47","Class_3.5",0,0
"624","roach","F/N","47","47","550","pump","borstvin rechts 2018-11-21","Dead",163.6,69.895,100,500,1.95,2,5,13,8,72,20,28,"F/N 47","Class_3.5",5,0.0694444444444444
"625","roach","F/N","47","47","550","pump","buikvin links 2018-11-21","Alive",163.882352941176,72.4529411764706,100,500,1,24,10,0,0,56,34,61,"F/N 47","Class_3.5",0,0
"626","roach","F/N","47","47","550","pump","buikvin links 2018-11-21","Dead",168.409090909091,74.5272727272727,100,500,1.45454545454545,2,11,9,6,56,22,39,"F/N 47","Class_3.5",2,0.0357142857142857
"627","roach","F/N","47","47","550","pump","buikvin rechts 2018-11-20","Alive",166.759259259259,77.0425925925926,100,500,1.01851851851852,41,13,0,0,87,54,62,"F/N 47","Class_3.5",0,0
"628","roach","F/N","47","47","550","pump","buikvin rechts 2018-11-20","Dead",167.545454545455,75.6757575757576,100,500,1.84848484848485,3,7,23,4,87,33,38,"F/N 47","Class_3.5",9,0.103448275862069
"629","roach","F/N","47","47","550","pump","geen 2018-11-20","Alive",168.238805970149,79.4089552238806,100,500,1.02985074626866,43,24,0,0,88,67,76,"F/N 47","Class_3.5",0,0
"630","roach","F/N","47","47","550","pump","geen 2018-11-20","Dead",167.857142857143,77.7047619047619,100,500,1.38095238095238,1,8,12,3,88,21,24,"F/N 47","Class_3.5",4,0.0454545454545455
"631","bream","F/N","40","40","468","control","borstvin rechts 2018-12-18","Alive",405.52,1250,50,50,1,48,2,0,0,50,50,100,"F/N 40","Class_3.6",0,0
"632","bream","F/N","40","40","468","control","borstvin rechts 2018-12-18","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,50,0,0,"F/N 40","Class_3.6",NA,NA
"633","bream","F/N","40","40","468","pump","geen 2018-12-18","Alive",398,1215.81818181818,100,155,1,0,11,0,0,64,11,17,"F/N 40","Class_3.6",0,0
"634","bream","F/N","40","40","468","pump","geen 2018-12-18","Dead",397.032694029031,1076.64150943396,100,155,1.73584905660377,1,4,48,6,64,53,83,"F/N 40","Class_3.6",13,0.203125
"635","bream","F/N","40","40","468","pump","staart boven 2018-12-18","Alive",334.764705882353,665.611764705882,55,155,1,1,16,0,0,33,17,52,"F/N 40","Class_3.6",0,0
"636","bream","F/N","40","40","468","pump","staart boven 2018-12-18","Dead",356.634184061132,729.28125,55,155,1.25,0,2,14,0,33,16,48,"F/N 40","Class_3.6",4,0.121212121212121
"637","bream","F/N","47","40","550","pump","geen 2018-12-18","Alive",400.6,1150.8,100,155,1.2,0,5,0,0,35,5,14,"F/N 47","Class_3.6",0,0
"638","bream","F/N","47","40","550","pump","geen 2018-12-18","Dead",404.170533770453,1017.23333333333,100,155,1.4,1,2,27,0,35,30,86,"F/N 47","Class_3.6",5,0.142857142857143
"639","bream","F/N","47","40","550","pump","staart boven 2018-12-18","Alive",330.6,646.2,55,155,1.2,3,2,0,0,22,5,23,"F/N 47","Class_3.6",0,0
"640","bream","F/N","47","40","550","pump","staart boven 2018-12-18","Dead",330.176470588235,606.058823529412,55,155,1.47058823529412,0,4,13,0,22,17,77,"F/N 47","Class_3.6",8,0.363636363636364
"641","bream","F/N","47","47","550","control","borstvin links 2018-12-19","Alive",407.431818181818,1257.11363636364,45,45,1,43,1,0,0,44,44,100,"F/N 47","Class_3.6",0,0
"642","bream","F/N","47","47","550","control","borstvin links 2018-12-19","Dead",NA,NA,45,NA,NA,NA,NA,NA,NA,44,0,0,"F/N 47","Class_3.6",NA,NA
"643","bream","F/N","47","47","550","pump","staart onder 2018-12-19","Alive",354.2,826.4,52,52,1,1,9,0,0,52,10,19,"F/N 47","Class_3.6",0,0
"644","bream","F/N","47","47","550","pump","staart onder 2018-12-19","Dead",363.095832697426,753.388095238095,52,52,1.4047619047619,1,2,39,0,52,42,81,"F/N 47","Class_3.6",9,0.173076923076923
"645","eel","F/N","40","40","468","control","borstvin links (bol) 2018-10-24","Alive",639.266666666667,453.622222222222,50,50,1,42,3,0,0,45,45,100,"F/N 40","Class_3.6",0,0
"646","eel","F/N","40","40","468","control","borstvin links (bol) 2018-10-24","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,45,0,0,"F/N 40","Class_3.6",NA,NA
"647","eel","F/N","40","40","468","pump","buikvin 2 knip 2018-10-24","Alive",638.220779220779,434.454545454545,100,300,1,74,3,0,0,77,77,100,"F/N 40","Class_3.6",0,0
"648","eel","F/N","40","40","468","pump","buikvin 2 knip 2018-10-24","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,77,0,0,"F/N 40","Class_3.6",NA,NA
"649","eel","F/N","40","40","468","pump","geen 2018-10-24","Alive",627.80487804878,428.573170731707,100,300,1,76,6,0,0,82,82,100,"F/N 40","Class_3.6",0,0
"650","eel","F/N","40","40","468","pump","geen 2018-10-24","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,82,0,0,"F/N 40","Class_3.6",NA,NA
"651","eel","F/N","40","40","468","pump","rugvin 2 knip 2018-10-24","Alive",632.255813953488,440.720930232558,100,300,1,80,6,0,0,86,86,100,"F/N 40","Class_3.6",0,0
"652","eel","F/N","40","40","468","pump","rugvin 2 knip 2018-10-24","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,86,0,0,"F/N 40","Class_3.6",NA,NA
"653","eel","F/N","40","47","468","control","buikvin 1 knip 2018-10-23","Alive",637,433,50,50,1,2,0,0,0,2,2,100,"F/N 40","Class_3.6",0,0
"654","eel","F/N","40","47","468","control","buikvin 1 knip 2018-10-23","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,2,0,0,"F/N 40","Class_3.6",NA,NA
"655","eel","F/N","40","47","468","pump","rugvin 1 knip 2018-10-23","Alive",643,453.666666666667,100,300,1,3,0,0,0,3,3,100,"F/N 40","Class_3.6",0,0
"656","eel","F/N","40","47","468","pump","rugvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,3,0,0,"F/N 40","Class_3.6",NA,NA
"657","eel","F/N","40","47","468","pump","staartvin 1 knip 2018-10-23","Alive",629.75,455,100,300,1,8,0,0,0,8,8,100,"F/N 40","Class_3.6",0,0
"658","eel","F/N","40","47","468","pump","staartvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,8,0,0,"F/N 40","Class_3.6",NA,NA
"659","eel","F/N","47","47","550","control","buikvin 1 knip 2018-10-23","Alive",637.617021276596,435.531914893617,50,50,1,45,2,0,0,47,47,100,"F/N 47","Class_3.6",0,0
"660","eel","F/N","47","47","550","control","buikvin 1 knip 2018-10-23","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,47,0,0,"F/N 47","Class_3.6",NA,NA
"661","eel","F/N","47","47","550","pump","geen 2018-10-23","Alive",629.775510204082,430.897959183673,100,300,1,82,16,0,0,98,98,100,"F/N 47","Class_3.6",0,0
"662","eel","F/N","47","47","550","pump","geen 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,98,0,0,"F/N 47","Class_3.6",NA,NA
"663","eel","F/N","47","47","550","pump","rugvin 1 knip 2018-10-23","Alive",633.295454545455,438.943181818182,100,300,1,82,6,0,0,88,88,100,"F/N 47","Class_3.6",0,0
"664","eel","F/N","47","47","550","pump","rugvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,88,0,0,"F/N 47","Class_3.6",NA,NA
"665","eel","F/N","47","47","550","pump","staartvin 1 knip 2018-10-23","Alive",628.888888888889,425.716049382716,100,300,1,78,3,0,0,81,81,100,"F/N 47","Class_3.6",0,0
"666","eel","F/N","47","47","550","pump","staartvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,81,0,0,"F/N 47","Class_3.6",NA,NA
"667","roach","F/N","40","40","468","control","geen merkteken 2018-12-18","Alive",177.125,93.65625,50,100,1,36,12,0,0,48,48,100,"F/N 40","Class_3.6",0,0
"668","roach","F/N","40","40","468","control","geen merkteken 2018-12-18","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,48,0,0,"F/N 40","Class_3.6",NA,NA
"669","roach","F/N","40","40","468","control","staart onder + staart boven 2018-11-22","Alive",165.636363636364,74.4704545454545,50,100,1,34,10,0,0,47,44,94,"F/N 40","Class_3.6",0,0
"670","roach","F/N","40","40","468","control","staart onder + staart boven 2018-11-22","Dead",178,93.7,50,100,2,0,0,3,0,47,3,6,"F/N 40","Class_3.6",1,0.0212765957446809
"671","roach","F/N","40","40","468","pump","borstvin links + borstvin rechts (+ soms STAB) 2018-11-21","Alive",163.018181818182,72.2254545454545,100,400,1,32,23,0,0,77,55,71,"F/N 40","Class_3.6",0,0
"672","roach","F/N","40","40","468","pump","borstvin links + borstvin rechts (+ soms STAB) 2018-11-21","Dead",169.454545454545,79.6590909090909,100,400,1.59090909090909,4,7,11,3,77,22,29,"F/N 40","Class_3.6",2,0.025974025974026
"673","roach","F/N","40","40","468","pump","buikvin links + buikvin rechts 2018-11-22","Alive",166.169491525424,76.4796610169492,100,400,1,35,24,0,0,83,59,71,"F/N 40","Class_3.6",0,0
"674","roach","F/N","40","40","468","pump","buikvin links + buikvin rechts 2018-11-22","Dead",172.458333333333,83.6041666666667,100,400,1.5,5,6,13,0,83,24,29,"F/N 40","Class_3.6",1,0.0120481927710843
"675","roach","F/N","40","40","468","pump","staart boven 2018-12-18","Alive",177.6,94.3066666666667,100,400,1,19,11,0,0,42,30,71,"F/N 40","Class_3.6",0,0
"676","roach","F/N","40","40","468","pump","staart boven 2018-12-18","Dead",176.666666666667,92.3416666666667,100,400,1.41666666666667,1,5,6,0,42,12,29,"F/N 40","Class_3.6",3,0.0714285714285714
"677","roach","F/N","40","40","468","pump","staart onder 2018-11-21","Alive",163.969230769231,73.3353846153846,100,400,1,43,22,0,0,86,65,76,"F/N 40","Class_3.6",0,0
"678","roach","F/N","40","40","468","pump","staart onder 2018-11-21","Dead",166.047619047619,76.0238095238095,100,400,1.47619047619048,2,11,8,5,86,21,24,"F/N 40","Class_3.6",3,0.0348837209302326
"679","roach","F/N","40","47","468","control","staart boven 2018-11-20","Alive",163,75.65,50,50,1,2,0,0,0,2,2,100,"F/N 40","Class_3.6",0,0
"680","roach","F/N","40","47","468","control","staart boven 2018-11-20","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,2,0,0,"F/N 40","Class_3.6",NA,NA
"681","roach","F/N","40","47","468","pump","borstvin links 2018-11-20","Alive",158,68,100,500,1,0,1,0,0,1,1,100,"F/N 40","Class_3.6",0,0
"682","roach","F/N","40","47","468","pump","borstvin links 2018-11-20","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,1,0,0,"F/N 40","Class_3.6",NA,NA
"683","roach","F/N","40","47","468","pump","borstvin rechts 2018-11-21","Alive",167.785714285714,78.4285714285714,100,500,1,9,5,0,0,21,14,67,"F/N 40","Class_3.6",0,0
"684","roach","F/N","40","47","468","pump","borstvin rechts 2018-11-21","Dead",161.857142857143,70.9571428571429,100,500,1.14285714285714,1,5,1,0,21,7,33,"F/N 40","Class_3.6",0,0
"685","roach","F/N","40","47","468","pump","buikvin links 2018-11-21","Alive",165.904761904762,76.7809523809524,100,500,1,13,8,0,0,33,21,64,"F/N 40","Class_3.6",0,0
"686","roach","F/N","40","47","468","pump","buikvin links 2018-11-21","Dead",168.416666666667,77.3666666666667,100,500,1.75,1,2,9,2,33,12,36,"F/N 40","Class_3.6",3,0.0909090909090909
"687","roach","F/N","47","40","550","pump","staart boven 2018-12-18","Alive",174.758620689655,86.5413793103448,100,400,1,19,10,0,0,39,29,74,"F/N 47","Class_3.6",0,0
"688","roach","F/N","47","40","550","pump","staart boven 2018-12-18","Dead",178,95.45,100,400,1.7,0,2,8,0,39,10,26,"F/N 47","Class_3.6",5,0.128205128205128
"689","roach","F/N","47","47","550","control","staart boven 2018-11-20","Alive",165.414634146341,74.0829268292683,50,50,1,37,4,0,0,41,41,100,"F/N 47","Class_3.6",0,0
"690","roach","F/N","47","47","550","control","staart boven 2018-11-20","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,41,0,0,"F/N 47","Class_3.6",NA,NA
"691","roach","F/N","47","47","550","pump","borstvin links 2018-11-20","Alive",167.508474576271,77.2135593220339,100,500,1,40,19,0,0,86,59,69,"F/N 47","Class_3.6",0,0
"692","roach","F/N","47","47","550","pump","borstvin links 2018-11-20","Dead",168,79.8777777777778,100,500,1.44444444444444,3,10,14,0,86,27,31,"F/N 47","Class_3.6",6,0.0697674418604651
"693","roach","F/N","47","47","550","pump","borstvin rechts 2018-11-21","Alive",166.461538461538,77.2903846153846,100,500,1,40,12,0,0,72,52,72,"F/N 47","Class_3.6",0,0
"694","roach","F/N","47","47","550","pump","borstvin rechts 2018-11-21","Dead",163.6,69.895,100,500,1.95,2,5,13,8,72,20,28,"F/N 47","Class_3.6",3,0.0416666666666667
"695","roach","F/N","47","47","550","pump","buikvin links 2018-11-21","Alive",163.882352941176,72.4529411764706,100,500,1,24,10,0,0,56,34,61,"F/N 47","Class_3.6",0,0
"696","roach","F/N","47","47","550","pump","buikvin links 2018-11-21","Dead",168.409090909091,74.5272727272727,100,500,1.45454545454545,2,11,9,6,56,22,39,"F/N 47","Class_3.6",2,0.0357142857142857
"697","roach","F/N","47","47","550","pump","buikvin rechts 2018-11-20","Alive",166.759259259259,77.0425925925926,100,500,1.01851851851852,41,13,0,0,87,54,62,"F/N 47","Class_3.6",0,0
"698","roach","F/N","47","47","550","pump","buikvin rechts 2018-11-20","Dead",167.545454545455,75.6757575757576,100,500,1.84848484848485,3,7,23,4,87,33,38,"F/N 47","Class_3.6",10,0.114942528735632
"699","roach","F/N","47","47","550","pump","geen 2018-11-20","Alive",168.238805970149,79.4089552238806,100,500,1.02985074626866,43,24,0,0,88,67,76,"F/N 47","Class_3.6",0,0
"700","roach","F/N","47","47","550","pump","geen 2018-11-20","Dead",167.857142857143,77.7047619047619,100,500,1.38095238095238,1,8,12,3,88,21,24,"F/N 47","Class_3.6",2,0.0227272727272727
"701","bream","F/N","40","40","468","control","borstvin rechts 2018-12-18","Alive",405.52,1250,50,50,1,48,2,0,0,50,50,100,"F/N 40","Class_3.7",0,0
"702","bream","F/N","40","40","468","control","borstvin rechts 2018-12-18","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,50,0,0,"F/N 40","Class_3.7",NA,NA
"703","bream","F/N","40","40","468","pump","geen 2018-12-18","Alive",398,1215.81818181818,100,155,1,0,11,0,0,64,11,17,"F/N 40","Class_3.7",0,0
"704","bream","F/N","40","40","468","pump","geen 2018-12-18","Dead",397.032694029031,1076.64150943396,100,155,1.73584905660377,1,4,48,6,64,53,83,"F/N 40","Class_3.7",0,0
"705","bream","F/N","40","40","468","pump","staart boven 2018-12-18","Alive",334.764705882353,665.611764705882,55,155,1,1,16,0,0,33,17,52,"F/N 40","Class_3.7",0,0
"706","bream","F/N","40","40","468","pump","staart boven 2018-12-18","Dead",356.634184061132,729.28125,55,155,1.25,0,2,14,0,33,16,48,"F/N 40","Class_3.7",0,0
"707","bream","F/N","47","40","550","pump","geen 2018-12-18","Alive",400.6,1150.8,100,155,1.2,0,5,0,0,35,5,14,"F/N 47","Class_3.7",0,0
"708","bream","F/N","47","40","550","pump","geen 2018-12-18","Dead",404.170533770453,1017.23333333333,100,155,1.4,1,2,27,0,35,30,86,"F/N 47","Class_3.7",0,0
"709","bream","F/N","47","40","550","pump","staart boven 2018-12-18","Alive",330.6,646.2,55,155,1.2,3,2,0,0,22,5,23,"F/N 47","Class_3.7",0,0
"710","bream","F/N","47","40","550","pump","staart boven 2018-12-18","Dead",330.176470588235,606.058823529412,55,155,1.47058823529412,0,4,13,0,22,17,77,"F/N 47","Class_3.7",0,0
"711","bream","F/N","47","47","550","control","borstvin links 2018-12-19","Alive",407.431818181818,1257.11363636364,45,45,1,43,1,0,0,44,44,100,"F/N 47","Class_3.7",0,0
"712","bream","F/N","47","47","550","control","borstvin links 2018-12-19","Dead",NA,NA,45,NA,NA,NA,NA,NA,NA,44,0,0,"F/N 47","Class_3.7",NA,NA
"713","bream","F/N","47","47","550","pump","staart onder 2018-12-19","Alive",354.2,826.4,52,52,1,1,9,0,0,52,10,19,"F/N 47","Class_3.7",0,0
"714","bream","F/N","47","47","550","pump","staart onder 2018-12-19","Dead",363.095832697426,753.388095238095,52,52,1.4047619047619,1,2,39,0,52,42,81,"F/N 47","Class_3.7",0,0
"715","eel","F/N","40","40","468","control","borstvin links (bol) 2018-10-24","Alive",639.266666666667,453.622222222222,50,50,1,42,3,0,0,45,45,100,"F/N 40","Class_3.7",0,0
"716","eel","F/N","40","40","468","control","borstvin links (bol) 2018-10-24","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,45,0,0,"F/N 40","Class_3.7",NA,NA
"717","eel","F/N","40","40","468","pump","buikvin 2 knip 2018-10-24","Alive",638.220779220779,434.454545454545,100,300,1,74,3,0,0,77,77,100,"F/N 40","Class_3.7",0,0
"718","eel","F/N","40","40","468","pump","buikvin 2 knip 2018-10-24","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,77,0,0,"F/N 40","Class_3.7",NA,NA
"719","eel","F/N","40","40","468","pump","geen 2018-10-24","Alive",627.80487804878,428.573170731707,100,300,1,76,6,0,0,82,82,100,"F/N 40","Class_3.7",0,0
"720","eel","F/N","40","40","468","pump","geen 2018-10-24","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,82,0,0,"F/N 40","Class_3.7",NA,NA
"721","eel","F/N","40","40","468","pump","rugvin 2 knip 2018-10-24","Alive",632.255813953488,440.720930232558,100,300,1,80,6,0,0,86,86,100,"F/N 40","Class_3.7",0,0
"722","eel","F/N","40","40","468","pump","rugvin 2 knip 2018-10-24","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,86,0,0,"F/N 40","Class_3.7",NA,NA
"723","eel","F/N","40","47","468","control","buikvin 1 knip 2018-10-23","Alive",637,433,50,50,1,2,0,0,0,2,2,100,"F/N 40","Class_3.7",0,0
"724","eel","F/N","40","47","468","control","buikvin 1 knip 2018-10-23","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,2,0,0,"F/N 40","Class_3.7",NA,NA
"725","eel","F/N","40","47","468","pump","rugvin 1 knip 2018-10-23","Alive",643,453.666666666667,100,300,1,3,0,0,0,3,3,100,"F/N 40","Class_3.7",0,0
"726","eel","F/N","40","47","468","pump","rugvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,3,0,0,"F/N 40","Class_3.7",NA,NA
"727","eel","F/N","40","47","468","pump","staartvin 1 knip 2018-10-23","Alive",629.75,455,100,300,1,8,0,0,0,8,8,100,"F/N 40","Class_3.7",0,0
"728","eel","F/N","40","47","468","pump","staartvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,8,0,0,"F/N 40","Class_3.7",NA,NA
"729","eel","F/N","47","47","550","control","buikvin 1 knip 2018-10-23","Alive",637.617021276596,435.531914893617,50,50,1,45,2,0,0,47,47,100,"F/N 47","Class_3.7",0,0
"730","eel","F/N","47","47","550","control","buikvin 1 knip 2018-10-23","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,47,0,0,"F/N 47","Class_3.7",NA,NA
"731","eel","F/N","47","47","550","pump","geen 2018-10-23","Alive",629.775510204082,430.897959183673,100,300,1,82,16,0,0,98,98,100,"F/N 47","Class_3.7",0,0
"732","eel","F/N","47","47","550","pump","geen 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,98,0,0,"F/N 47","Class_3.7",NA,NA
"733","eel","F/N","47","47","550","pump","rugvin 1 knip 2018-10-23","Alive",633.295454545455,438.943181818182,100,300,1,82,6,0,0,88,88,100,"F/N 47","Class_3.7",0,0
"734","eel","F/N","47","47","550","pump","rugvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,88,0,0,"F/N 47","Class_3.7",NA,NA
"735","eel","F/N","47","47","550","pump","staartvin 1 knip 2018-10-23","Alive",628.888888888889,425.716049382716,100,300,1,78,3,0,0,81,81,100,"F/N 47","Class_3.7",0,0
"736","eel","F/N","47","47","550","pump","staartvin 1 knip 2018-10-23","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,81,0,0,"F/N 47","Class_3.7",NA,NA
"737","roach","F/N","40","40","468","control","geen merkteken 2018-12-18","Alive",177.125,93.65625,50,100,1,36,12,0,0,48,48,100,"F/N 40","Class_3.7",0,0
"738","roach","F/N","40","40","468","control","geen merkteken 2018-12-18","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,48,0,0,"F/N 40","Class_3.7",NA,NA
"739","roach","F/N","40","40","468","control","staart onder + staart boven 2018-11-22","Alive",165.636363636364,74.4704545454545,50,100,1,34,10,0,0,47,44,94,"F/N 40","Class_3.7",0,0
"740","roach","F/N","40","40","468","control","staart onder + staart boven 2018-11-22","Dead",178,93.7,50,100,2,0,0,3,0,47,3,6,"F/N 40","Class_3.7",0,0
"741","roach","F/N","40","40","468","pump","borstvin links + borstvin rechts (+ soms STAB) 2018-11-21","Alive",163.018181818182,72.2254545454545,100,400,1,32,23,0,0,77,55,71,"F/N 40","Class_3.7",0,0
"742","roach","F/N","40","40","468","pump","borstvin links + borstvin rechts (+ soms STAB) 2018-11-21","Dead",169.454545454545,79.6590909090909,100,400,1.59090909090909,4,7,11,3,77,22,29,"F/N 40","Class_3.7",0,0
"743","roach","F/N","40","40","468","pump","buikvin links + buikvin rechts 2018-11-22","Alive",166.169491525424,76.4796610169492,100,400,1,35,24,0,0,83,59,71,"F/N 40","Class_3.7",0,0
"744","roach","F/N","40","40","468","pump","buikvin links + buikvin rechts 2018-11-22","Dead",172.458333333333,83.6041666666667,100,400,1.5,5,6,13,0,83,24,29,"F/N 40","Class_3.7",0,0
"745","roach","F/N","40","40","468","pump","staart boven 2018-12-18","Alive",177.6,94.3066666666667,100,400,1,19,11,0,0,42,30,71,"F/N 40","Class_3.7",0,0
"746","roach","F/N","40","40","468","pump","staart boven 2018-12-18","Dead",176.666666666667,92.3416666666667,100,400,1.41666666666667,1,5,6,0,42,12,29,"F/N 40","Class_3.7",0,0
"747","roach","F/N","40","40","468","pump","staart onder 2018-11-21","Alive",163.969230769231,73.3353846153846,100,400,1,43,22,0,0,86,65,76,"F/N 40","Class_3.7",0,0
"748","roach","F/N","40","40","468","pump","staart onder 2018-11-21","Dead",166.047619047619,76.0238095238095,100,400,1.47619047619048,2,11,8,5,86,21,24,"F/N 40","Class_3.7",0,0
"749","roach","F/N","40","47","468","control","staart boven 2018-11-20","Alive",163,75.65,50,50,1,2,0,0,0,2,2,100,"F/N 40","Class_3.7",0,0
"750","roach","F/N","40","47","468","control","staart boven 2018-11-20","Dead",NA,NA,50,NA,NA,NA,NA,NA,NA,2,0,0,"F/N 40","Class_3.7",NA,NA
"751","roach","F/N","40","47","468","pump","borstvin links 2018-11-20","Alive",158,68,100,500,1,0,1,0,0,1,1,100,"F/N 40","Class_3.7",0,0
"752","roach","F/N","40","47","468","pump","borstvin links 2018-11-20","Dead",NA,NA,100,NA,NA,NA,NA,NA,NA,1,0,0,"F/N 40","Class_3.7",NA,NA
"753","roach","F/N","40","47","468","pump","borstvin rechts 2018-11-21","Alive",167.785714285714,78.4285714285714,100,500,1,9,5,0,0,21,14,67,"F/N 40","Class_3.7",0,0
"754","roach","F/N","40","47","468","pump","borstvin rechts 2018-11-21","Dead",161.857142857143,70.9571428571429,100,500,1.14285714285714,1,5,1,0,21,7,33,"F/N 40","Class_3.7",0,0
"755","roach","F/N","40","47","468","pump","buikvin links 2018-11-21","Alive",165.904761904762,76.7809523809524,100,500,1,13,8,0,0,33,21,64,"F/N 40","Class_3.7",0,0
"756","roach","F/N","40","47","468","pump","buikvin links 2018-11-21","Dead",168.416666666667,77.3666666666667,100,500,1.75,1,2,9,2,33,12,36,"F/N 40","Class_3.7",0,0
"757","roach","F/N","47","40","550","pump","staart boven 2018-12-18","Alive",174.758620689655,86.5413793103448,100,400,1,19,10,0,0,39,29,74,"F/N 47","Class_3.7",0,0
"758","roach","F/N","47","40","550","pump","staart boven 2018-12-18","Dead",178,95.45,100,400,1.7,0,2,8,0,39,10,26,"F/N 47","Class_3.7",0,0
"759","roach","F/N","47","47","550","control","staart boven 2018-11-20","Alive",165.414634146341,74.0829268292683,50,50,1,37,4,0,0,41,41,100,"F/N 47","Class_3.7",0,0
